"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis"
"4962",151897,8,"Baden-Württemberg","SK Ulm","A35-A59","M",2,0,151897,2020-03-14 01:00:00,"08421"
"4963",151898,8,"Baden-Württemberg","SK Ulm","A35-A59","M",5,0,151898,2020-03-17 01:00:00,"08421"
"4964",151899,8,"Baden-Württemberg","SK Ulm","A35-A59","M",2,0,151899,2020-03-18 01:00:00,"08421"
"4965",151900,8,"Baden-Württemberg","SK Ulm","A35-A59","M",2,0,151900,2020-03-19 01:00:00,"08421"
"4966",151901,8,"Baden-Württemberg","SK Ulm","A35-A59","W",1,0,151901,2020-03-03 01:00:00,"08421"
"4967",151902,8,"Baden-Württemberg","SK Ulm","A35-A59","W",1,0,151902,2020-03-13 01:00:00,"08421"
"4968",151903,8,"Baden-Württemberg","SK Ulm","A35-A59","W",2,0,151903,2020-03-19 01:00:00,"08421"
"4969",151904,8,"Baden-Württemberg","SK Ulm","A60-A79","M",1,0,151904,2020-03-10 01:00:00,"08421"
"4970",151905,8,"Baden-Württemberg","SK Ulm","A60-A79","M",1,0,151905,2020-03-19 01:00:00,"08421"
"4971",151906,8,"Baden-Württemberg","SK Ulm","A60-A79","W",3,0,151906,2020-03-18 01:00:00,"08421"
"4972",151907,8,"Baden-Württemberg","SK Ulm","A60-A79","W",1,0,151907,2020-03-19 01:00:00,"08421"
"4973",151908,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A05-A14","W",1,0,151908,2020-03-17 01:00:00,"08425"
"4974",151909,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","M",1,0,151909,2020-03-04 01:00:00,"08425"
"4975",151910,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,151910,2020-03-14 01:00:00,"08425"
"4976",151911,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,151911,2020-03-15 01:00:00,"08425"
"4977",151912,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,151912,2020-03-16 01:00:00,"08425"
"4978",151913,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,151913,2020-03-18 01:00:00,"08425"
"4979",151914,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A15-A34","W",1,0,151914,2020-03-19 01:00:00,"08425"
"4980",151915,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",2,0,151915,2020-03-04 01:00:00,"08425"
"4981",151916,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,151916,2020-03-07 01:00:00,"08425"
"4982",151917,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,151917,2020-03-10 01:00:00,"08425"
"4983",151918,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,151918,2020-03-11 01:00:00,"08425"
"4984",151919,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,151919,2020-03-13 01:00:00,"08425"
"4985",151920,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,151920,2020-03-14 01:00:00,"08425"
"4986",151921,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",1,0,151921,2020-03-15 01:00:00,"08425"
"4987",151922,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",4,0,151922,2020-03-17 01:00:00,"08425"
"4988",151923,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","M",3,0,151923,2020-03-19 01:00:00,"08425"
"4989",151924,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",1,0,151924,2020-03-11 01:00:00,"08425"
"4990",151925,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",2,0,151925,2020-03-13 01:00:00,"08425"
"4991",151926,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",2,0,151926,2020-03-14 01:00:00,"08425"
"4992",151927,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",3,0,151927,2020-03-17 01:00:00,"08425"
"4993",151928,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",2,0,151928,2020-03-18 01:00:00,"08425"
"4994",151929,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A35-A59","W",3,0,151929,2020-03-19 01:00:00,"08425"
"4995",151930,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A60-A79","M",2,0,151930,2020-03-19 01:00:00,"08425"
"4996",151931,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A60-A79","W",1,0,151931,2020-03-17 01:00:00,"08425"
"4997",151932,8,"Baden-Württemberg","LK Alb-Donau-Kreis","A60-A79","W",1,0,151932,2020-03-19 01:00:00,"08425"
"4998",151933,8,"Baden-Württemberg","LK Biberach","A05-A14","unbekannt",1,0,151933,2020-03-18 01:00:00,"08426"
"4999",151934,8,"Baden-Württemberg","LK Biberach","A05-A14","W",1,0,151934,2020-03-16 01:00:00,"08426"
"5000",151935,8,"Baden-Württemberg","LK Biberach","A15-A34","M",2,0,151935,2020-03-16 01:00:00,"08426"
"5001",151936,8,"Baden-Württemberg","LK Biberach","A15-A34","M",8,0,151936,2020-03-18 01:00:00,"08426"
"5002",151937,8,"Baden-Württemberg","LK Biberach","A15-A34","unbekannt",4,0,151937,2020-03-18 01:00:00,"08426"
"5003",151938,8,"Baden-Württemberg","LK Biberach","A15-A34","W",3,0,151938,2020-03-17 01:00:00,"08426"
"5004",151939,8,"Baden-Württemberg","LK Biberach","A15-A34","W",4,0,151939,2020-03-18 01:00:00,"08426"
"5005",151940,8,"Baden-Württemberg","LK Biberach","A35-A59","M",2,0,151940,2020-03-06 01:00:00,"08426"
"5006",151941,8,"Baden-Württemberg","LK Biberach","A35-A59","M",1,0,151941,2020-03-11 01:00:00,"08426"
"5007",151942,8,"Baden-Württemberg","LK Biberach","A35-A59","M",1,0,151942,2020-03-12 01:00:00,"08426"
"5008",151943,8,"Baden-Württemberg","LK Biberach","A35-A59","M",2,0,151943,2020-03-16 01:00:00,"08426"
"5009",151944,8,"Baden-Württemberg","LK Biberach","A35-A59","M",3,0,151944,2020-03-17 01:00:00,"08426"
"5010",151945,8,"Baden-Württemberg","LK Biberach","A35-A59","M",2,0,151945,2020-03-18 01:00:00,"08426"
"5011",151946,8,"Baden-Württemberg","LK Biberach","A35-A59","W",1,0,151946,2020-03-07 01:00:00,"08426"
"5012",151947,8,"Baden-Württemberg","LK Biberach","A35-A59","W",1,0,151947,2020-03-16 01:00:00,"08426"
"5013",151948,8,"Baden-Württemberg","LK Biberach","A35-A59","W",1,0,151948,2020-03-17 01:00:00,"08426"
"5014",151949,8,"Baden-Württemberg","LK Biberach","A35-A59","W",2,0,151949,2020-03-18 01:00:00,"08426"
"5015",151950,8,"Baden-Württemberg","LK Biberach","A60-A79","M",2,0,151950,2020-03-17 01:00:00,"08426"
"5016",151951,8,"Baden-Württemberg","LK Biberach","A60-A79","M",2,0,151951,2020-03-18 01:00:00,"08426"
"5017",151952,8,"Baden-Württemberg","LK Biberach","A60-A79","W",1,0,151952,2020-03-18 01:00:00,"08426"
"5018",151953,8,"Baden-Württemberg","LK Biberach","A80+","M",1,0,151953,2020-03-18 01:00:00,"08426"
"5019",151954,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",1,0,151954,2020-03-12 01:00:00,"08435"
"5020",151955,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",1,0,151955,2020-03-13 01:00:00,"08435"
"5021",151956,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",1,0,151956,2020-03-14 01:00:00,"08435"
"5022",151957,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",2,0,151957,2020-03-15 01:00:00,"08435"
"5023",151958,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",1,0,151958,2020-03-17 01:00:00,"08435"
"5024",151959,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",7,0,151959,2020-03-18 01:00:00,"08435"
"5025",151960,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","M",3,0,151960,2020-03-19 01:00:00,"08435"
"5026",151961,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","W",2,0,151961,2020-03-15 01:00:00,"08435"
"5027",151962,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","W",2,0,151962,2020-03-17 01:00:00,"08435"
"5028",151963,8,"Baden-Württemberg","LK Bodenseekreis","A15-A34","W",1,0,151963,2020-03-18 01:00:00,"08435"
"5029",151964,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",1,0,151964,2020-03-04 01:00:00,"08435"
"5030",151965,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",2,0,151965,2020-03-11 01:00:00,"08435"
"5031",151966,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",2,0,151966,2020-03-12 01:00:00,"08435"
"5032",151967,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",3,0,151967,2020-03-13 01:00:00,"08435"
"5033",151968,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",3,0,151968,2020-03-14 01:00:00,"08435"
"5034",151969,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",2,0,151969,2020-03-15 01:00:00,"08435"
"5035",151970,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",1,0,151970,2020-03-16 01:00:00,"08435"
"5036",151971,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",4,0,151971,2020-03-17 01:00:00,"08435"
"5037",151972,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",9,0,151972,2020-03-18 01:00:00,"08435"
"5038",151973,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","M",3,0,151973,2020-03-19 01:00:00,"08435"
"5039",151974,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",1,0,151974,2020-03-11 01:00:00,"08435"
"5040",151975,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",1,0,151975,2020-03-12 01:00:00,"08435"
"5041",151976,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",1,0,151976,2020-03-13 01:00:00,"08435"
"5042",151977,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",4,0,151977,2020-03-14 01:00:00,"08435"
"5043",151978,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",1,0,151978,2020-03-17 01:00:00,"08435"
"5044",151979,8,"Baden-Württemberg","LK Bodenseekreis","A35-A59","W",4,0,151979,2020-03-18 01:00:00,"08435"
"5045",151980,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",1,0,151980,2020-03-15 01:00:00,"08435"
"5046",151981,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",1,0,151981,2020-03-18 01:00:00,"08435"
"5047",151982,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",1,0,151982,2020-03-19 01:00:00,"08435"
"5048",151983,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","M",1,0,151983,2020-03-20 01:00:00,"08435"
"5049",151984,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,151984,2020-03-14 01:00:00,"08435"
"5050",151985,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,151985,2020-03-17 01:00:00,"08435"
"5051",151986,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,151986,2020-03-18 01:00:00,"08435"
"5052",151987,8,"Baden-Württemberg","LK Bodenseekreis","A60-A79","W",1,0,151987,2020-03-19 01:00:00,"08435"
"5053",151988,8,"Baden-Württemberg","LK Ravensburg","A05-A14","M",1,0,151988,2020-03-17 01:00:00,"08436"
"5054",151989,8,"Baden-Württemberg","LK Ravensburg","A05-A14","M",1,0,151989,2020-03-19 01:00:00,"08436"
"5055",151990,8,"Baden-Württemberg","LK Ravensburg","A05-A14","W",1,0,151990,2020-03-13 01:00:00,"08436"
"5056",151991,8,"Baden-Württemberg","LK Ravensburg","A05-A14","W",1,0,151991,2020-03-14 01:00:00,"08436"
"5057",151992,8,"Baden-Württemberg","LK Ravensburg","A05-A14","W",1,0,151992,2020-03-15 01:00:00,"08436"
"5058",151993,8,"Baden-Württemberg","LK Ravensburg","A05-A14","W",1,0,151993,2020-03-16 01:00:00,"08436"
"5059",151994,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,151994,2020-03-09 01:00:00,"08436"
"5060",151995,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,151995,2020-03-11 01:00:00,"08436"
"5061",151996,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,151996,2020-03-12 01:00:00,"08436"
"5062",151997,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",3,0,151997,2020-03-13 01:00:00,"08436"
"5063",151998,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",2,0,151998,2020-03-14 01:00:00,"08436"
"5064",151999,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,151999,2020-03-16 01:00:00,"08436"
"5065",152000,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",2,0,152000,2020-03-17 01:00:00,"08436"
"5066",152001,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",3,0,152001,2020-03-18 01:00:00,"08436"
"5067",152002,8,"Baden-Württemberg","LK Ravensburg","A15-A34","M",1,0,152002,2020-03-19 01:00:00,"08436"
"5068",152003,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,152003,2020-03-10 01:00:00,"08436"
"5069",152004,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,152004,2020-03-11 01:00:00,"08436"
"5070",152005,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,152005,2020-03-12 01:00:00,"08436"
"5071",152006,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",2,0,152006,2020-03-14 01:00:00,"08436"
"5072",152007,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",2,0,152007,2020-03-16 01:00:00,"08436"
"5073",152008,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",2,0,152008,2020-03-17 01:00:00,"08436"
"5074",152009,8,"Baden-Württemberg","LK Ravensburg","A15-A34","W",1,0,152009,2020-03-19 01:00:00,"08436"
"5075",152010,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",2,0,152010,2020-03-10 01:00:00,"08436"
"5076",152011,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",2,0,152011,2020-03-11 01:00:00,"08436"
"5077",152012,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",8,0,152012,2020-03-13 01:00:00,"08436"
"5078",152013,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",1,0,152013,2020-03-15 01:00:00,"08436"
"5079",152014,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",3,0,152014,2020-03-16 01:00:00,"08436"
"5080",152015,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",7,0,152015,2020-03-17 01:00:00,"08436"
"5081",152016,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",5,0,152016,2020-03-18 01:00:00,"08436"
"5082",152017,8,"Baden-Württemberg","LK Ravensburg","A35-A59","M",7,0,152017,2020-03-19 01:00:00,"08436"
"5083",152018,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",1,0,152018,2020-03-09 01:00:00,"08436"
"5084",152019,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",2,0,152019,2020-03-11 01:00:00,"08436"
"5085",152020,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",5,0,152020,2020-03-12 01:00:00,"08436"
"5086",152021,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",4,0,152021,2020-03-13 01:00:00,"08436"
"5087",152022,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",1,0,152022,2020-03-14 01:00:00,"08436"
"5088",152023,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",3,0,152023,2020-03-16 01:00:00,"08436"
"5089",152024,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",5,0,152024,2020-03-17 01:00:00,"08436"
"5090",152025,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",1,0,152025,2020-03-18 01:00:00,"08436"
"5091",152026,8,"Baden-Württemberg","LK Ravensburg","A35-A59","W",7,0,152026,2020-03-19 01:00:00,"08436"
"5092",152027,8,"Baden-Württemberg","LK Ravensburg","A60-A79","M",1,0,152027,2020-03-06 01:00:00,"08436"
"5093",152028,8,"Baden-Württemberg","LK Ravensburg","A60-A79","M",2,0,152028,2020-03-17 01:00:00,"08436"
"5094",152029,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,152029,2020-03-11 01:00:00,"08436"
"5095",152030,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,152030,2020-03-13 01:00:00,"08436"
"5096",152031,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",2,0,152031,2020-03-16 01:00:00,"08436"
"5097",152032,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,152032,2020-03-17 01:00:00,"08436"
"5098",152033,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,152033,2020-03-18 01:00:00,"08436"
"5099",152034,8,"Baden-Württemberg","LK Ravensburg","A60-A79","W",1,0,152034,2020-03-19 01:00:00,"08436"
"5100",152035,8,"Baden-Württemberg","LK Ravensburg","A80+","M",1,0,152035,2020-03-16 01:00:00,"08436"
"5101",152036,8,"Baden-Württemberg","LK Ravensburg","A80+","M",1,0,152036,2020-03-17 01:00:00,"08436"
"5102",152037,8,"Baden-Württemberg","LK Sigmaringen","A00-A04","M",1,0,152037,2020-03-19 01:00:00,"08437"
"5103",152038,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","M",1,0,152038,2020-03-15 01:00:00,"08437"
"5104",152039,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","M",1,0,152039,2020-03-16 01:00:00,"08437"
"5105",152040,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","M",2,0,152040,2020-03-17 01:00:00,"08437"
"5106",152041,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","M",1,0,152041,2020-03-19 01:00:00,"08437"
"5107",152042,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","M",2,0,152042,2020-03-20 01:00:00,"08437"
"5108",152043,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","W",1,0,152043,2020-03-15 01:00:00,"08437"
"5109",152044,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","W",1,0,152044,2020-03-16 01:00:00,"08437"
"5110",152045,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","W",2,0,152045,2020-03-17 01:00:00,"08437"
"5111",152046,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","W",1,0,152046,2020-03-18 01:00:00,"08437"
"5112",152047,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","W",1,0,152047,2020-03-19 01:00:00,"08437"
"5113",152048,8,"Baden-Württemberg","LK Sigmaringen","A15-A34","W",1,0,152048,2020-03-20 01:00:00,"08437"
"5114",152049,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","M",1,0,152049,2020-03-04 01:00:00,"08437"
"5115",152050,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","M",1,0,152050,2020-03-12 01:00:00,"08437"
"5116",152051,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","M",3,0,152051,2020-03-13 01:00:00,"08437"
"5117",152052,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","M",3,0,152052,2020-03-15 01:00:00,"08437"
"5118",152053,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","M",2,0,152053,2020-03-17 01:00:00,"08437"
"5119",152054,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","M",5,0,152054,2020-03-18 01:00:00,"08437"
"5120",152055,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","M",4,0,152055,2020-03-19 01:00:00,"08437"
"5121",152056,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","M",2,0,152056,2020-03-20 01:00:00,"08437"
"5122",152057,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","W",2,0,152057,2020-03-10 01:00:00,"08437"
"5123",152058,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","W",1,0,152058,2020-03-11 01:00:00,"08437"
"5124",152059,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","W",1,0,152059,2020-03-12 01:00:00,"08437"
"5125",152060,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","W",3,0,152060,2020-03-13 01:00:00,"08437"
"5126",152061,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","W",2,0,152061,2020-03-15 01:00:00,"08437"
"5127",152062,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","W",5,0,152062,2020-03-18 01:00:00,"08437"
"5128",152063,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","W",6,0,152063,2020-03-19 01:00:00,"08437"
"5129",152064,8,"Baden-Württemberg","LK Sigmaringen","A35-A59","W",4,0,152064,2020-03-20 01:00:00,"08437"
"5130",152065,8,"Baden-Württemberg","LK Sigmaringen","A60-A79","M",1,0,152065,2020-03-15 01:00:00,"08437"
"5131",152066,8,"Baden-Württemberg","LK Sigmaringen","A60-A79","M",4,0,152066,2020-03-19 01:00:00,"08437"
"5132",152067,8,"Baden-Württemberg","LK Sigmaringen","A80+","M",1,1,152067,2020-03-18 01:00:00,"08437"
"5133",152068,8,"Baden-Württemberg","LK Sigmaringen","A80+","W",1,0,152068,2020-03-20 01:00:00,"08437"
"5134",152069,9,"Bayern","SK Ingolstadt","A15-A34","M",1,0,152069,2020-03-06 01:00:00,"09161"
"5135",152070,9,"Bayern","SK Ingolstadt","A35-A59","M",1,0,152070,2020-03-20 01:00:00,"09161"
"5136",152071,9,"Bayern","SK Ingolstadt","A35-A59","W",1,0,152071,2020-03-18 01:00:00,"09161"
"5137",152072,9,"Bayern","SK Ingolstadt","A35-A59","W",1,0,152072,2020-03-19 01:00:00,"09161"
"5138",152073,9,"Bayern","SK Ingolstadt","A60-A79","M",1,0,152073,2020-03-17 01:00:00,"09161"
"5139",152074,9,"Bayern","SK München","A00-A04","M",1,0,152074,2020-03-11 01:00:00,"09162"
"5140",152075,9,"Bayern","SK München","A00-A04","M",1,0,152075,2020-03-16 01:00:00,"09162"
"5141",152076,9,"Bayern","SK München","A00-A04","M",1,0,152076,2020-03-17 01:00:00,"09162"
"5142",152077,9,"Bayern","SK München","A00-A04","M",3,0,152077,2020-03-18 01:00:00,"09162"
"5143",152078,9,"Bayern","SK München","A00-A04","M",1,0,152078,2020-03-19 01:00:00,"09162"
"5144",152079,9,"Bayern","SK München","A00-A04","W",1,0,152079,2020-03-16 01:00:00,"09162"
"5145",152080,9,"Bayern","SK München","A00-A04","W",2,0,152080,2020-03-17 01:00:00,"09162"
"5146",152081,9,"Bayern","SK München","A00-A04","W",1,0,152081,2020-03-18 01:00:00,"09162"
"5147",152082,9,"Bayern","SK München","A05-A14","M",1,0,152082,2020-03-05 01:00:00,"09162"
"5148",152083,9,"Bayern","SK München","A05-A14","M",1,0,152083,2020-03-11 01:00:00,"09162"
"5149",152084,9,"Bayern","SK München","A05-A14","M",2,0,152084,2020-03-13 01:00:00,"09162"
"5150",152085,9,"Bayern","SK München","A05-A14","M",1,0,152085,2020-03-17 01:00:00,"09162"
"5151",152086,9,"Bayern","SK München","A05-A14","M",1,0,152086,2020-03-18 01:00:00,"09162"
"5152",152087,9,"Bayern","SK München","A05-A14","W",1,0,152087,2020-03-10 01:00:00,"09162"
"5153",152088,9,"Bayern","SK München","A05-A14","W",2,0,152088,2020-03-11 01:00:00,"09162"
"5154",152089,9,"Bayern","SK München","A05-A14","W",1,0,152089,2020-03-13 01:00:00,"09162"
"5155",152090,9,"Bayern","SK München","A05-A14","W",1,0,152090,2020-03-14 01:00:00,"09162"
"5156",152091,9,"Bayern","SK München","A05-A14","W",2,0,152091,2020-03-17 01:00:00,"09162"
"5157",152092,9,"Bayern","SK München","A05-A14","W",1,0,152092,2020-03-18 01:00:00,"09162"
"5158",152093,9,"Bayern","SK München","A05-A14","W",2,0,152093,2020-03-19 01:00:00,"09162"
"5159",152094,9,"Bayern","SK München","A15-A34","M",1,0,152094,2020-02-03 01:00:00,"09162"
"5160",152095,9,"Bayern","SK München","A15-A34","M",1,0,152095,2020-02-28 01:00:00,"09162"
"5161",152096,9,"Bayern","SK München","A15-A34","M",2,0,152096,2020-03-06 01:00:00,"09162"
"5162",152097,9,"Bayern","SK München","A15-A34","M",2,0,152097,2020-03-09 01:00:00,"09162"
"5163",152098,9,"Bayern","SK München","A15-A34","M",5,0,152098,2020-03-10 01:00:00,"09162"
"5164",152099,9,"Bayern","SK München","A15-A34","M",1,0,152099,2020-03-11 01:00:00,"09162"
"5165",152100,9,"Bayern","SK München","A15-A34","M",3,0,152100,2020-03-12 01:00:00,"09162"
