"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand","NeuerFall","NeuerTodesfall"
"2085",197152,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",1,0,197152,2020-03-21 01:00:00,"05162","24.03.2020 00:00",1,0
"2086",197153,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","M",3,0,197153,2020-03-22 01:00:00,"05162","24.03.2020 00:00",1,0
"2087",197154,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",2,0,197154,2020-03-11 01:00:00,"05162","24.03.2020 00:00",0,0
"2088",197155,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",1,0,197155,2020-03-12 01:00:00,"05162","24.03.2020 00:00",0,0
"2089",197156,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",1,0,197156,2020-03-13 01:00:00,"05162","24.03.2020 00:00",0,0
"2090",197157,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",1,0,197157,2020-03-14 01:00:00,"05162","24.03.2020 00:00",0,0
"2091",197158,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",3,0,197158,2020-03-16 01:00:00,"05162","24.03.2020 00:00",0,0
"2092",197159,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",5,0,197159,2020-03-17 01:00:00,"05162","24.03.2020 00:00",0,0
"2093",197160,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",1,0,197160,2020-03-18 01:00:00,"05162","24.03.2020 00:00",0,0
"2094",197161,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",10,0,197161,2020-03-19 01:00:00,"05162","24.03.2020 00:00",0,0
"2095",197162,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",5,0,197162,2020-03-20 01:00:00,"05162","24.03.2020 00:00",0,0
"2096",197163,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",2,0,197163,2020-03-21 01:00:00,"05162","24.03.2020 00:00",0,0
"2097",197164,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",1,0,197164,2020-03-21 01:00:00,"05162","24.03.2020 00:00",1,0
"2098",197165,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A35-A59","W",3,0,197165,2020-03-22 01:00:00,"05162","24.03.2020 00:00",1,0
"2099",197166,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",1,0,197166,2020-03-11 01:00:00,"05162","24.03.2020 00:00",0,0
"2100",197167,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",2,0,197167,2020-03-13 01:00:00,"05162","24.03.2020 00:00",0,0
"2101",197168,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",1,0,197168,2020-03-14 01:00:00,"05162","24.03.2020 00:00",0,0
"2102",197169,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",3,0,197169,2020-03-16 01:00:00,"05162","24.03.2020 00:00",0,0
"2103",197170,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",3,0,197170,2020-03-19 01:00:00,"05162","24.03.2020 00:00",0,0
"2104",197171,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","M",5,0,197171,2020-03-20 01:00:00,"05162","24.03.2020 00:00",0,0
"2105",197172,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","W",1,0,197172,2020-03-18 01:00:00,"05162","24.03.2020 00:00",0,0
"2106",197173,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","W",1,0,197173,2020-03-19 01:00:00,"05162","24.03.2020 00:00",0,0
"2107",197174,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","W",1,0,197174,2020-03-20 01:00:00,"05162","24.03.2020 00:00",0,0
"2108",197175,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A60-A79","W",2,0,197175,2020-03-22 01:00:00,"05162","24.03.2020 00:00",1,0
"2109",197176,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A80+","M",1,0,197176,2020-03-19 01:00:00,"05162","24.03.2020 00:00",0,0
"2110",197177,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A80+","M",1,0,197177,2020-03-20 01:00:00,"05162","24.03.2020 00:00",0,0
"2111",197178,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A80+","M",1,0,197178,2020-03-21 01:00:00,"05162","24.03.2020 00:00",0,0
"2112",197179,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A80+","M",1,0,197179,2020-03-22 01:00:00,"05162","24.03.2020 00:00",1,0
"2113",197180,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A80+","W",1,1,197180,2020-03-18 01:00:00,"05162","24.03.2020 00:00",0,0
"2114",197181,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A80+","W",2,1,197181,2020-03-20 01:00:00,"05162","24.03.2020 00:00",0,0
"2115",197182,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A80+","W",1,0,197182,2020-03-21 01:00:00,"05162","24.03.2020 00:00",1,0
"2116",197183,5,"Nordrhein-Westfalen","LK Rhein-Kreis Neuss","A80+","W",4,0,197183,2020-03-22 01:00:00,"05162","24.03.2020 00:00",1,0
"2117",197184,5,"Nordrhein-Westfalen","LK Viersen","A00-A04","M",1,0,197184,2020-03-18 01:00:00,"05166","24.03.2020 00:00",0,0
"2118",197185,5,"Nordrhein-Westfalen","LK Viersen","A00-A04","W",1,0,197185,2020-03-15 01:00:00,"05166","24.03.2020 00:00",0,0
"2119",197186,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","M",1,0,197186,2020-03-03 01:00:00,"05166","24.03.2020 00:00",0,0
"2120",197187,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","M",1,0,197187,2020-03-17 01:00:00,"05166","24.03.2020 00:00",0,0
"2121",197188,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","M",1,0,197188,2020-03-18 01:00:00,"05166","24.03.2020 00:00",0,0
"2122",197189,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","W",2,0,197189,2020-03-11 01:00:00,"05166","24.03.2020 00:00",0,0
"2123",197190,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","W",1,0,197190,2020-03-16 01:00:00,"05166","24.03.2020 00:00",0,0
"2124",197191,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","W",1,0,197191,2020-03-18 01:00:00,"05166","24.03.2020 00:00",0,0
"2125",197192,5,"Nordrhein-Westfalen","LK Viersen","A15-A34","W",1,0,197192,2020-03-19 01:00:00,"05166","24.03.2020 00:00",0,0
"2126",197193,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",1,0,197193,2020-03-12 01:00:00,"05166","24.03.2020 00:00",0,0
"2127",197194,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",5,0,197194,2020-03-14 01:00:00,"05166","24.03.2020 00:00",0,0
"2128",197195,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",3,0,197195,2020-03-15 01:00:00,"05166","24.03.2020 00:00",0,0
"2129",197196,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",1,0,197196,2020-03-17 01:00:00,"05166","24.03.2020 00:00",0,0
"2130",197197,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",2,0,197197,2020-03-18 01:00:00,"05166","24.03.2020 00:00",0,0
"2131",197198,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","M",7,0,197198,2020-03-19 01:00:00,"05166","24.03.2020 00:00",0,0
"2132",197199,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,197199,2020-03-05 01:00:00,"05166","24.03.2020 00:00",0,0
"2133",197200,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,197200,2020-03-11 01:00:00,"05166","24.03.2020 00:00",0,0
"2134",197201,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",2,0,197201,2020-03-12 01:00:00,"05166","24.03.2020 00:00",0,0
"2135",197202,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,197202,2020-03-14 01:00:00,"05166","24.03.2020 00:00",0,0
"2136",197203,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",2,0,197203,2020-03-15 01:00:00,"05166","24.03.2020 00:00",0,0
"2137",197204,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,197204,2020-03-16 01:00:00,"05166","24.03.2020 00:00",0,0
"2138",197205,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",4,0,197205,2020-03-17 01:00:00,"05166","24.03.2020 00:00",0,0
"2139",197206,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,197206,2020-03-18 01:00:00,"05166","24.03.2020 00:00",0,0
"2140",197207,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",2,0,197207,2020-03-19 01:00:00,"05166","24.03.2020 00:00",0,0
"2141",197208,5,"Nordrhein-Westfalen","LK Viersen","A35-A59","W",1,0,197208,2020-03-20 01:00:00,"05166","24.03.2020 00:00",0,0
"2142",197209,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",1,0,197209,2020-03-11 01:00:00,"05166","24.03.2020 00:00",0,0
"2143",197210,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",1,0,197210,2020-03-12 01:00:00,"05166","24.03.2020 00:00",0,0
"2144",197211,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",2,0,197211,2020-03-14 01:00:00,"05166","24.03.2020 00:00",0,0
"2145",197212,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",2,0,197212,2020-03-17 01:00:00,"05166","24.03.2020 00:00",0,0
"2146",197213,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","M",1,0,197213,2020-03-19 01:00:00,"05166","24.03.2020 00:00",0,0
"2147",197214,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","W",1,0,197214,2020-02-27 01:00:00,"05166","24.03.2020 00:00",0,0
"2148",197215,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","W",1,0,197215,2020-03-15 01:00:00,"05166","24.03.2020 00:00",0,0
"2149",197216,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","W",2,0,197216,2020-03-17 01:00:00,"05166","24.03.2020 00:00",0,0
"2150",197217,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","W",1,0,197217,2020-03-19 01:00:00,"05166","24.03.2020 00:00",0,0
"2151",197218,5,"Nordrhein-Westfalen","LK Viersen","A60-A79","W",1,0,197218,2020-03-20 01:00:00,"05166","24.03.2020 00:00",0,0
"2152",197219,5,"Nordrhein-Westfalen","LK Wesel","A00-A04","W",1,0,197219,2020-03-20 01:00:00,"05170","24.03.2020 00:00",1,0
"2153",197220,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","M",3,0,197220,2020-03-16 01:00:00,"05170","24.03.2020 00:00",0,0
"2154",197221,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","M",2,0,197221,2020-03-17 01:00:00,"05170","24.03.2020 00:00",0,0
"2155",197222,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","M",5,0,197222,2020-03-18 01:00:00,"05170","24.03.2020 00:00",0,0
"2156",197223,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","M",1,0,197223,2020-03-19 01:00:00,"05170","24.03.2020 00:00",0,0
"2157",197224,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","M",2,0,197224,2020-03-20 01:00:00,"05170","24.03.2020 00:00",1,0
"2158",197225,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","M",2,0,197225,2020-03-21 01:00:00,"05170","24.03.2020 00:00",1,0
"2159",197226,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","W",1,0,197226,2020-02-28 01:00:00,"05170","24.03.2020 00:00",0,0
"2160",197227,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","W",1,0,197227,2020-03-14 01:00:00,"05170","24.03.2020 00:00",0,0
"2161",197228,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","W",1,0,197228,2020-03-16 01:00:00,"05170","24.03.2020 00:00",0,0
"2162",197229,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","W",1,0,197229,2020-03-17 01:00:00,"05170","24.03.2020 00:00",0,0
"2163",197230,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","W",1,0,197230,2020-03-18 01:00:00,"05170","24.03.2020 00:00",0,0
"2164",197231,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","W",1,0,197231,2020-03-19 01:00:00,"05170","24.03.2020 00:00",0,0
"2165",197232,5,"Nordrhein-Westfalen","LK Wesel","A15-A34","W",1,0,197232,2020-03-20 01:00:00,"05170","24.03.2020 00:00",1,0
"2166",197233,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",1,0,197233,2020-03-09 01:00:00,"05170","24.03.2020 00:00",0,0
"2167",197234,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",3,0,197234,2020-03-10 01:00:00,"05170","24.03.2020 00:00",0,0
"2168",197235,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",1,0,197235,2020-03-11 01:00:00,"05170","24.03.2020 00:00",0,0
"2169",197236,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",3,0,197236,2020-03-12 01:00:00,"05170","24.03.2020 00:00",0,0
"2170",197237,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",5,0,197237,2020-03-13 01:00:00,"05170","24.03.2020 00:00",0,0
"2171",197238,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",1,0,197238,2020-03-14 01:00:00,"05170","24.03.2020 00:00",0,0
"2172",197239,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",4,0,197239,2020-03-16 01:00:00,"05170","24.03.2020 00:00",0,0
"2173",197240,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",10,0,197240,2020-03-17 01:00:00,"05170","24.03.2020 00:00",0,0
"2174",197241,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",3,0,197241,2020-03-18 01:00:00,"05170","24.03.2020 00:00",0,0
"2175",197242,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",1,0,197242,2020-03-18 01:00:00,"05170","24.03.2020 00:00",1,0
"2176",197243,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",8,0,197243,2020-03-19 01:00:00,"05170","24.03.2020 00:00",0,0
"2177",197244,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",2,0,197244,2020-03-20 01:00:00,"05170","24.03.2020 00:00",0,0
"2178",197245,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",1,0,197245,2020-03-20 01:00:00,"05170","24.03.2020 00:00",1,0
"2179",197246,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","M",4,0,197246,2020-03-23 01:00:00,"05170","24.03.2020 00:00",1,0
"2180",197247,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",1,0,197247,2020-03-10 01:00:00,"05170","24.03.2020 00:00",0,0
"2181",197248,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",1,0,197248,2020-03-11 01:00:00,"05170","24.03.2020 00:00",0,0
"2182",197249,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",3,0,197249,2020-03-12 01:00:00,"05170","24.03.2020 00:00",0,0
"2183",197250,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",2,0,197250,2020-03-13 01:00:00,"05170","24.03.2020 00:00",0,0
"2184",197251,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",2,0,197251,2020-03-14 01:00:00,"05170","24.03.2020 00:00",0,0
"2185",197252,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",9,0,197252,2020-03-16 01:00:00,"05170","24.03.2020 00:00",0,0
"2186",197253,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",7,0,197253,2020-03-17 01:00:00,"05170","24.03.2020 00:00",0,0
"2187",197254,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",1,0,197254,2020-03-18 01:00:00,"05170","24.03.2020 00:00",0,0
"2188",197255,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",6,0,197255,2020-03-19 01:00:00,"05170","24.03.2020 00:00",0,0
"2189",197256,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",2,0,197256,2020-03-19 01:00:00,"05170","24.03.2020 00:00",1,0
"2190",197257,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",2,0,197257,2020-03-20 01:00:00,"05170","24.03.2020 00:00",0,0
"2191",197258,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",4,0,197258,2020-03-20 01:00:00,"05170","24.03.2020 00:00",1,0
"2192",197259,5,"Nordrhein-Westfalen","LK Wesel","A35-A59","W",1,0,197259,2020-03-23 01:00:00,"05170","24.03.2020 00:00",1,0
"2193",197260,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","M",1,0,197260,2020-03-11 01:00:00,"05170","24.03.2020 00:00",0,0
"2194",197261,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","M",1,0,197261,2020-03-14 01:00:00,"05170","24.03.2020 00:00",0,0
"2195",197262,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","M",1,0,197262,2020-03-16 01:00:00,"05170","24.03.2020 00:00",0,0
"2196",197263,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","M",1,0,197263,2020-03-17 01:00:00,"05170","24.03.2020 00:00",0,0
"2197",197264,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","M",1,0,197264,2020-03-18 01:00:00,"05170","24.03.2020 00:00",0,0
"2198",197265,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","M",1,1,197265,2020-03-18 01:00:00,"05170","24.03.2020 00:00",0,1
"2199",197266,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","M",1,0,197266,2020-03-19 01:00:00,"05170","24.03.2020 00:00",0,0
"2200",197267,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","W",1,0,197267,2020-03-12 01:00:00,"05170","24.03.2020 00:00",0,0
"2201",197268,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","W",1,0,197268,2020-03-13 01:00:00,"05170","24.03.2020 00:00",0,0
"2202",197269,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","W",2,0,197269,2020-03-14 01:00:00,"05170","24.03.2020 00:00",0,0
"2203",197270,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","W",2,0,197270,2020-03-16 01:00:00,"05170","24.03.2020 00:00",0,0
"2204",197271,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","W",2,0,197271,2020-03-18 01:00:00,"05170","24.03.2020 00:00",0,0
"2205",197272,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","W",1,0,197272,2020-03-20 01:00:00,"05170","24.03.2020 00:00",0,0
"2206",197273,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","W",2,0,197273,2020-03-20 01:00:00,"05170","24.03.2020 00:00",1,0
"2207",197274,5,"Nordrhein-Westfalen","LK Wesel","A60-A79","W",2,0,197274,2020-03-23 01:00:00,"05170","24.03.2020 00:00",1,0
"2208",197275,5,"Nordrhein-Westfalen","LK Wesel","A80+","M",1,1,197275,2020-03-23 01:00:00,"05170","24.03.2020 00:00",1,1
"2209",197276,5,"Nordrhein-Westfalen","SK Bonn","A00-A04","M",1,0,197276,2020-03-17 01:00:00,"05314","24.03.2020 00:00",0,0
"2210",197277,5,"Nordrhein-Westfalen","SK Bonn","A05-A14","M",1,0,197277,2020-03-07 01:00:00,"05314","24.03.2020 00:00",0,0
"2211",197278,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",1,0,197278,2020-02-28 01:00:00,"05314","24.03.2020 00:00",0,0
"2212",197279,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",1,0,197279,2020-03-10 01:00:00,"05314","24.03.2020 00:00",0,0
"2213",197280,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",1,0,197280,2020-03-11 01:00:00,"05314","24.03.2020 00:00",0,0
"2214",197281,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",2,0,197281,2020-03-15 01:00:00,"05314","24.03.2020 00:00",0,0
"2215",197282,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",1,0,197282,2020-03-16 01:00:00,"05314","24.03.2020 00:00",0,0
"2216",197283,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",7,0,197283,2020-03-17 01:00:00,"05314","24.03.2020 00:00",0,0
"2217",197284,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",2,0,197284,2020-03-18 01:00:00,"05314","24.03.2020 00:00",0,0
"2218",197285,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",3,0,197285,2020-03-19 01:00:00,"05314","24.03.2020 00:00",0,0
"2219",197286,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",4,0,197286,2020-03-20 01:00:00,"05314","24.03.2020 00:00",0,0
"2220",197287,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",2,0,197287,2020-03-21 01:00:00,"05314","24.03.2020 00:00",0,0
"2221",197288,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",2,0,197288,2020-03-22 01:00:00,"05314","24.03.2020 00:00",0,0
"2222",197289,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","M",4,0,197289,2020-03-22 01:00:00,"05314","24.03.2020 00:00",1,0
"2223",197290,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",1,0,197290,2020-03-11 01:00:00,"05314","24.03.2020 00:00",0,0
"2224",197291,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",1,0,197291,2020-03-12 01:00:00,"05314","24.03.2020 00:00",0,0
"2225",197292,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",2,0,197292,2020-03-16 01:00:00,"05314","24.03.2020 00:00",0,0
"2226",197293,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",4,0,197293,2020-03-17 01:00:00,"05314","24.03.2020 00:00",0,0
"2227",197294,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",1,0,197294,2020-03-18 01:00:00,"05314","24.03.2020 00:00",0,0
"2228",197295,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",2,0,197295,2020-03-19 01:00:00,"05314","24.03.2020 00:00",0,0
"2229",197296,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",5,0,197296,2020-03-20 01:00:00,"05314","24.03.2020 00:00",0,0
"2230",197297,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",4,0,197297,2020-03-21 01:00:00,"05314","24.03.2020 00:00",0,0
"2231",197298,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",1,0,197298,2020-03-22 01:00:00,"05314","24.03.2020 00:00",0,0
"2232",197299,5,"Nordrhein-Westfalen","SK Bonn","A15-A34","W",1,0,197299,2020-03-22 01:00:00,"05314","24.03.2020 00:00",1,0
"2233",197300,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",1,0,197300,2020-03-06 01:00:00,"05314","24.03.2020 00:00",0,0
"2234",197301,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",1,0,197301,2020-03-09 01:00:00,"05314","24.03.2020 00:00",0,0
"2235",197302,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",3,0,197302,2020-03-10 01:00:00,"05314","24.03.2020 00:00",0,0
"2236",197303,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",2,0,197303,2020-03-11 01:00:00,"05314","24.03.2020 00:00",0,0
"2237",197304,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",2,0,197304,2020-03-12 01:00:00,"05314","24.03.2020 00:00",0,0
"2238",197305,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",1,0,197305,2020-03-14 01:00:00,"05314","24.03.2020 00:00",0,0
"2239",197306,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",2,0,197306,2020-03-15 01:00:00,"05314","24.03.2020 00:00",0,0
"2240",197307,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",2,0,197307,2020-03-16 01:00:00,"05314","24.03.2020 00:00",0,0
"2241",197308,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",9,0,197308,2020-03-17 01:00:00,"05314","24.03.2020 00:00",0,0
"2242",197309,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",3,0,197309,2020-03-18 01:00:00,"05314","24.03.2020 00:00",0,0
"2243",197310,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",2,0,197310,2020-03-19 01:00:00,"05314","24.03.2020 00:00",0,0
"2244",197311,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",9,0,197311,2020-03-20 01:00:00,"05314","24.03.2020 00:00",0,0
"2245",197312,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",3,0,197312,2020-03-21 01:00:00,"05314","24.03.2020 00:00",0,0
"2246",197313,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",2,0,197313,2020-03-22 01:00:00,"05314","24.03.2020 00:00",1,0
"2247",197314,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","M",5,0,197314,2020-03-23 01:00:00,"05314","24.03.2020 00:00",1,0
"2248",197315,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","W",1,0,197315,2020-03-09 01:00:00,"05314","24.03.2020 00:00",0,0
"2249",197316,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","W",2,0,197316,2020-03-10 01:00:00,"05314","24.03.2020 00:00",0,0
"2250",197317,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","W",1,0,197317,2020-03-11 01:00:00,"05314","24.03.2020 00:00",0,0
"2251",197318,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","W",2,0,197318,2020-03-16 01:00:00,"05314","24.03.2020 00:00",0,0
"2252",197319,5,"Nordrhein-Westfalen","SK Bonn","A35-A59","W",4,0,197319,2020-03-17 01:00:00,"05314","24.03.2020 00:00",0,0
