"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand"
"7566",170965,11,"Berlin","SK Berlin Friedrichshain-Kreuzberg","A60-A79","M",2,0,170965,2020-03-21 01:00:00,"11002","22.03.2020 00:00"
"7567",170966,11,"Berlin","SK Berlin Pankow","A05-A14","M",1,0,170966,2020-03-17 01:00:00,"11003","22.03.2020 00:00"
"7568",170967,11,"Berlin","SK Berlin Pankow","A15-A34","M",1,0,170967,2020-03-04 01:00:00,"11003","22.03.2020 00:00"
"7569",170968,11,"Berlin","SK Berlin Pankow","A15-A34","M",1,0,170968,2020-03-09 01:00:00,"11003","22.03.2020 00:00"
"7570",170969,11,"Berlin","SK Berlin Pankow","A15-A34","M",1,0,170969,2020-03-12 01:00:00,"11003","22.03.2020 00:00"
"7571",170970,11,"Berlin","SK Berlin Pankow","A15-A34","M",1,0,170970,2020-03-13 01:00:00,"11003","22.03.2020 00:00"
"7572",170971,11,"Berlin","SK Berlin Pankow","A15-A34","M",3,0,170971,2020-03-16 01:00:00,"11003","22.03.2020 00:00"
"7573",170972,11,"Berlin","SK Berlin Pankow","A15-A34","M",2,0,170972,2020-03-17 01:00:00,"11003","22.03.2020 00:00"
"7574",170973,11,"Berlin","SK Berlin Pankow","A15-A34","M",3,0,170973,2020-03-18 01:00:00,"11003","22.03.2020 00:00"
"7575",170974,11,"Berlin","SK Berlin Pankow","A15-A34","M",2,0,170974,2020-03-19 01:00:00,"11003","22.03.2020 00:00"
"7576",170975,11,"Berlin","SK Berlin Pankow","A15-A34","M",1,0,170975,2020-03-20 01:00:00,"11003","22.03.2020 00:00"
"7577",170976,11,"Berlin","SK Berlin Pankow","A15-A34","M",6,0,170976,2020-03-21 01:00:00,"11003","22.03.2020 00:00"
"7578",170977,11,"Berlin","SK Berlin Pankow","A15-A34","W",1,0,170977,2020-03-09 01:00:00,"11003","22.03.2020 00:00"
"7579",170978,11,"Berlin","SK Berlin Pankow","A15-A34","W",1,0,170978,2020-03-10 01:00:00,"11003","22.03.2020 00:00"
"7580",170979,11,"Berlin","SK Berlin Pankow","A15-A34","W",2,0,170979,2020-03-11 01:00:00,"11003","22.03.2020 00:00"
"7581",170980,11,"Berlin","SK Berlin Pankow","A15-A34","W",1,0,170980,2020-03-12 01:00:00,"11003","22.03.2020 00:00"
"7582",170981,11,"Berlin","SK Berlin Pankow","A15-A34","W",3,0,170981,2020-03-13 01:00:00,"11003","22.03.2020 00:00"
"7583",170982,11,"Berlin","SK Berlin Pankow","A15-A34","W",3,0,170982,2020-03-16 01:00:00,"11003","22.03.2020 00:00"
"7584",170983,11,"Berlin","SK Berlin Pankow","A15-A34","W",2,0,170983,2020-03-17 01:00:00,"11003","22.03.2020 00:00"
"7585",170984,11,"Berlin","SK Berlin Pankow","A15-A34","W",3,0,170984,2020-03-18 01:00:00,"11003","22.03.2020 00:00"
"7586",170985,11,"Berlin","SK Berlin Pankow","A15-A34","W",4,0,170985,2020-03-19 01:00:00,"11003","22.03.2020 00:00"
"7587",170986,11,"Berlin","SK Berlin Pankow","A15-A34","W",4,0,170986,2020-03-20 01:00:00,"11003","22.03.2020 00:00"
"7588",170987,11,"Berlin","SK Berlin Pankow","A15-A34","W",4,0,170987,2020-03-21 01:00:00,"11003","22.03.2020 00:00"
"7589",170988,11,"Berlin","SK Berlin Pankow","A35-A59","M",1,0,170988,2020-03-05 01:00:00,"11003","22.03.2020 00:00"
"7590",170989,11,"Berlin","SK Berlin Pankow","A35-A59","M",1,0,170989,2020-03-10 01:00:00,"11003","22.03.2020 00:00"
"7591",170990,11,"Berlin","SK Berlin Pankow","A35-A59","M",4,0,170990,2020-03-11 01:00:00,"11003","22.03.2020 00:00"
"7592",170991,11,"Berlin","SK Berlin Pankow","A35-A59","M",2,0,170991,2020-03-12 01:00:00,"11003","22.03.2020 00:00"
"7593",170992,11,"Berlin","SK Berlin Pankow","A35-A59","M",3,0,170992,2020-03-13 01:00:00,"11003","22.03.2020 00:00"
"7594",170993,11,"Berlin","SK Berlin Pankow","A35-A59","M",4,0,170993,2020-03-16 01:00:00,"11003","22.03.2020 00:00"
"7595",170994,11,"Berlin","SK Berlin Pankow","A35-A59","M",1,0,170994,2020-03-17 01:00:00,"11003","22.03.2020 00:00"
"7596",170995,11,"Berlin","SK Berlin Pankow","A35-A59","M",2,0,170995,2020-03-18 01:00:00,"11003","22.03.2020 00:00"
"7597",170996,11,"Berlin","SK Berlin Pankow","A35-A59","M",7,0,170996,2020-03-19 01:00:00,"11003","22.03.2020 00:00"
"7598",170997,11,"Berlin","SK Berlin Pankow","A35-A59","M",5,0,170997,2020-03-20 01:00:00,"11003","22.03.2020 00:00"
"7599",170998,11,"Berlin","SK Berlin Pankow","A35-A59","W",1,0,170998,2020-03-05 01:00:00,"11003","22.03.2020 00:00"
"7600",170999,11,"Berlin","SK Berlin Pankow","A35-A59","W",1,0,170999,2020-03-06 01:00:00,"11003","22.03.2020 00:00"
"7601",171000,11,"Berlin","SK Berlin Pankow","A35-A59","W",1,0,171000,2020-03-10 01:00:00,"11003","22.03.2020 00:00"
"7602",171001,11,"Berlin","SK Berlin Pankow","A35-A59","W",2,0,171001,2020-03-16 01:00:00,"11003","22.03.2020 00:00"
"7603",171002,11,"Berlin","SK Berlin Pankow","A35-A59","W",2,0,171002,2020-03-17 01:00:00,"11003","22.03.2020 00:00"
"7604",171003,11,"Berlin","SK Berlin Pankow","A35-A59","W",1,0,171003,2020-03-18 01:00:00,"11003","22.03.2020 00:00"
"7605",171004,11,"Berlin","SK Berlin Pankow","A35-A59","W",1,0,171004,2020-03-19 01:00:00,"11003","22.03.2020 00:00"
"7606",171005,11,"Berlin","SK Berlin Pankow","A35-A59","W",3,0,171005,2020-03-20 01:00:00,"11003","22.03.2020 00:00"
"7607",171006,11,"Berlin","SK Berlin Pankow","A35-A59","W",4,0,171006,2020-03-21 01:00:00,"11003","22.03.2020 00:00"
"7608",171007,11,"Berlin","SK Berlin Pankow","A60-A79","M",1,0,171007,2020-03-18 01:00:00,"11003","22.03.2020 00:00"
"7609",171008,11,"Berlin","SK Berlin Pankow","A60-A79","M",1,0,171008,2020-03-19 01:00:00,"11003","22.03.2020 00:00"
"7610",171009,11,"Berlin","SK Berlin Pankow","A60-A79","M",1,0,171009,2020-03-20 01:00:00,"11003","22.03.2020 00:00"
"7611",171010,11,"Berlin","SK Berlin Pankow","A60-A79","M",1,0,171010,2020-03-21 01:00:00,"11003","22.03.2020 00:00"
"7612",171011,11,"Berlin","SK Berlin Pankow","A60-A79","W",1,0,171011,2020-03-19 01:00:00,"11003","22.03.2020 00:00"
"7613",171012,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A00-A04","M",1,0,171012,2020-03-12 01:00:00,"11004","22.03.2020 00:00"
"7614",171013,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A00-A04","M",1,0,171013,2020-03-18 01:00:00,"11004","22.03.2020 00:00"
"7615",171014,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A05-A14","W",1,0,171014,2020-03-13 01:00:00,"11004","22.03.2020 00:00"
"7616",171015,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",4,0,171015,2020-03-08 01:00:00,"11004","22.03.2020 00:00"
"7617",171016,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",1,0,171016,2020-03-10 01:00:00,"11004","22.03.2020 00:00"
"7618",171017,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",5,0,171017,2020-03-11 01:00:00,"11004","22.03.2020 00:00"
"7619",171018,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",2,0,171018,2020-03-12 01:00:00,"11004","22.03.2020 00:00"
"7620",171019,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",2,0,171019,2020-03-13 01:00:00,"11004","22.03.2020 00:00"
"7621",171020,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",1,0,171020,2020-03-14 01:00:00,"11004","22.03.2020 00:00"
"7622",171021,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",1,0,171021,2020-03-17 01:00:00,"11004","22.03.2020 00:00"
"7623",171022,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",2,0,171022,2020-03-18 01:00:00,"11004","22.03.2020 00:00"
"7624",171023,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",7,0,171023,2020-03-19 01:00:00,"11004","22.03.2020 00:00"
"7625",171024,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","M",2,0,171024,2020-03-20 01:00:00,"11004","22.03.2020 00:00"
"7626",171025,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",2,0,171025,2020-03-08 01:00:00,"11004","22.03.2020 00:00"
"7627",171026,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",1,0,171026,2020-03-09 01:00:00,"11004","22.03.2020 00:00"
"7628",171027,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",2,0,171027,2020-03-10 01:00:00,"11004","22.03.2020 00:00"
"7629",171028,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",2,0,171028,2020-03-11 01:00:00,"11004","22.03.2020 00:00"
"7630",171029,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",1,0,171029,2020-03-12 01:00:00,"11004","22.03.2020 00:00"
"7631",171030,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",1,0,171030,2020-03-13 01:00:00,"11004","22.03.2020 00:00"
"7632",171031,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",1,0,171031,2020-03-15 01:00:00,"11004","22.03.2020 00:00"
"7633",171032,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",2,0,171032,2020-03-17 01:00:00,"11004","22.03.2020 00:00"
"7634",171033,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",2,0,171033,2020-03-18 01:00:00,"11004","22.03.2020 00:00"
"7635",171034,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",5,0,171034,2020-03-19 01:00:00,"11004","22.03.2020 00:00"
"7636",171035,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",5,0,171035,2020-03-20 01:00:00,"11004","22.03.2020 00:00"
"7637",171036,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A15-A34","W",1,0,171036,2020-03-21 01:00:00,"11004","22.03.2020 00:00"
"7638",171037,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",1,0,171037,2020-03-06 01:00:00,"11004","22.03.2020 00:00"
"7639",171038,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",1,0,171038,2020-03-07 01:00:00,"11004","22.03.2020 00:00"
"7640",171039,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",1,0,171039,2020-03-08 01:00:00,"11004","22.03.2020 00:00"
"7641",171040,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",1,0,171040,2020-03-10 01:00:00,"11004","22.03.2020 00:00"
"7642",171041,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",1,0,171041,2020-03-11 01:00:00,"11004","22.03.2020 00:00"
"7643",171042,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",1,0,171042,2020-03-12 01:00:00,"11004","22.03.2020 00:00"
"7644",171043,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",1,0,171043,2020-03-13 01:00:00,"11004","22.03.2020 00:00"
"7645",171044,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",1,0,171044,2020-03-14 01:00:00,"11004","22.03.2020 00:00"
"7646",171045,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",2,0,171045,2020-03-15 01:00:00,"11004","22.03.2020 00:00"
"7647",171046,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",3,0,171046,2020-03-16 01:00:00,"11004","22.03.2020 00:00"
"7648",171047,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",4,0,171047,2020-03-17 01:00:00,"11004","22.03.2020 00:00"
"7649",171048,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",6,0,171048,2020-03-18 01:00:00,"11004","22.03.2020 00:00"
"7650",171049,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",6,0,171049,2020-03-19 01:00:00,"11004","22.03.2020 00:00"
"7651",171050,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",4,0,171050,2020-03-20 01:00:00,"11004","22.03.2020 00:00"
"7652",171051,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","M",3,0,171051,2020-03-21 01:00:00,"11004","22.03.2020 00:00"
"7653",171052,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",1,0,171052,2020-03-06 01:00:00,"11004","22.03.2020 00:00"
"7654",171053,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",2,0,171053,2020-03-10 01:00:00,"11004","22.03.2020 00:00"
"7655",171054,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",2,0,171054,2020-03-12 01:00:00,"11004","22.03.2020 00:00"
"7656",171055,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",5,0,171055,2020-03-13 01:00:00,"11004","22.03.2020 00:00"
"7657",171056,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",2,0,171056,2020-03-15 01:00:00,"11004","22.03.2020 00:00"
"7658",171057,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",2,0,171057,2020-03-16 01:00:00,"11004","22.03.2020 00:00"
"7659",171058,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",2,0,171058,2020-03-17 01:00:00,"11004","22.03.2020 00:00"
"7660",171059,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",1,0,171059,2020-03-18 01:00:00,"11004","22.03.2020 00:00"
"7661",171060,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",5,0,171060,2020-03-19 01:00:00,"11004","22.03.2020 00:00"
"7662",171061,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A35-A59","W",1,0,171061,2020-03-20 01:00:00,"11004","22.03.2020 00:00"
"7663",171062,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","M",1,0,171062,2020-03-11 01:00:00,"11004","22.03.2020 00:00"
"7664",171063,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","M",1,0,171063,2020-03-12 01:00:00,"11004","22.03.2020 00:00"
"7665",171064,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","M",2,0,171064,2020-03-16 01:00:00,"11004","22.03.2020 00:00"
"7666",171065,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","M",1,0,171065,2020-03-17 01:00:00,"11004","22.03.2020 00:00"
"7667",171066,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","M",2,0,171066,2020-03-18 01:00:00,"11004","22.03.2020 00:00"
"7668",171067,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","M",2,0,171067,2020-03-19 01:00:00,"11004","22.03.2020 00:00"
"7669",171068,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","M",2,0,171068,2020-03-21 01:00:00,"11004","22.03.2020 00:00"
"7670",171069,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","W",2,0,171069,2020-03-12 01:00:00,"11004","22.03.2020 00:00"
"7671",171070,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","W",2,0,171070,2020-03-13 01:00:00,"11004","22.03.2020 00:00"
"7672",171071,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","W",1,0,171071,2020-03-15 01:00:00,"11004","22.03.2020 00:00"
"7673",171072,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","W",2,0,171072,2020-03-17 01:00:00,"11004","22.03.2020 00:00"
"7674",171073,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","W",2,0,171073,2020-03-18 01:00:00,"11004","22.03.2020 00:00"
"7675",171074,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A60-A79","W",1,0,171074,2020-03-20 01:00:00,"11004","22.03.2020 00:00"
"7676",171075,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A80+","M",1,0,171075,2020-03-17 01:00:00,"11004","22.03.2020 00:00"
"7677",171076,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","A80+","M",1,0,171076,2020-03-21 01:00:00,"11004","22.03.2020 00:00"
"7678",171077,11,"Berlin","SK Berlin Charlottenburg-Wilmersdorf","unbekannt","M",1,0,171077,2020-03-19 01:00:00,"11004","22.03.2020 00:00"
"7679",171078,11,"Berlin","SK Berlin Spandau","A05-A14","W",1,0,171078,2020-03-18 01:00:00,"11005","22.03.2020 00:00"
"7680",171079,11,"Berlin","SK Berlin Spandau","A15-A34","M",1,0,171079,2020-03-09 01:00:00,"11005","22.03.2020 00:00"
"7681",171080,11,"Berlin","SK Berlin Spandau","A15-A34","M",1,0,171080,2020-03-10 01:00:00,"11005","22.03.2020 00:00"
"7682",171081,11,"Berlin","SK Berlin Spandau","A15-A34","M",1,0,171081,2020-03-18 01:00:00,"11005","22.03.2020 00:00"
"7683",171082,11,"Berlin","SK Berlin Spandau","A15-A34","M",1,0,171082,2020-03-20 01:00:00,"11005","22.03.2020 00:00"
"7684",171083,11,"Berlin","SK Berlin Spandau","A15-A34","M",2,0,171083,2020-03-21 01:00:00,"11005","22.03.2020 00:00"
"7685",171084,11,"Berlin","SK Berlin Spandau","A15-A34","W",1,0,171084,2020-03-08 01:00:00,"11005","22.03.2020 00:00"
"7686",171085,11,"Berlin","SK Berlin Spandau","A15-A34","W",2,0,171085,2020-03-09 01:00:00,"11005","22.03.2020 00:00"
"7687",171086,11,"Berlin","SK Berlin Spandau","A15-A34","W",1,0,171086,2020-03-11 01:00:00,"11005","22.03.2020 00:00"
"7688",171087,11,"Berlin","SK Berlin Spandau","A15-A34","W",1,0,171087,2020-03-19 01:00:00,"11005","22.03.2020 00:00"
"7689",171088,11,"Berlin","SK Berlin Spandau","A15-A34","W",3,0,171088,2020-03-20 01:00:00,"11005","22.03.2020 00:00"
"7690",171089,11,"Berlin","SK Berlin Spandau","A35-A59","M",1,0,171089,2020-03-13 01:00:00,"11005","22.03.2020 00:00"
"7691",171090,11,"Berlin","SK Berlin Spandau","A35-A59","M",1,0,171090,2020-03-14 01:00:00,"11005","22.03.2020 00:00"
"7692",171091,11,"Berlin","SK Berlin Spandau","A35-A59","M",1,0,171091,2020-03-15 01:00:00,"11005","22.03.2020 00:00"
"7693",171092,11,"Berlin","SK Berlin Spandau","A35-A59","M",2,0,171092,2020-03-19 01:00:00,"11005","22.03.2020 00:00"
"7694",171093,11,"Berlin","SK Berlin Spandau","A35-A59","M",2,0,171093,2020-03-20 01:00:00,"11005","22.03.2020 00:00"
"7695",171094,11,"Berlin","SK Berlin Spandau","A35-A59","W",1,0,171094,2020-03-08 01:00:00,"11005","22.03.2020 00:00"
"7696",171095,11,"Berlin","SK Berlin Spandau","A35-A59","W",1,0,171095,2020-03-10 01:00:00,"11005","22.03.2020 00:00"
"7697",171096,11,"Berlin","SK Berlin Spandau","A35-A59","W",1,0,171096,2020-03-15 01:00:00,"11005","22.03.2020 00:00"
"7698",171097,11,"Berlin","SK Berlin Spandau","A35-A59","W",1,0,171097,2020-03-19 01:00:00,"11005","22.03.2020 00:00"
"7699",171098,11,"Berlin","SK Berlin Spandau","A35-A59","W",2,0,171098,2020-03-20 01:00:00,"11005","22.03.2020 00:00"
"7700",171099,11,"Berlin","SK Berlin Spandau","A35-A59","W",1,0,171099,2020-03-21 01:00:00,"11005","22.03.2020 00:00"
"7701",171100,11,"Berlin","SK Berlin Spandau","A60-A79","M",1,0,171100,2020-03-18 01:00:00,"11005","22.03.2020 00:00"
"7702",171101,11,"Berlin","SK Berlin Spandau","A60-A79","M",1,0,171101,2020-03-19 01:00:00,"11005","22.03.2020 00:00"
"7703",171102,11,"Berlin","SK Berlin Spandau","A80+","W",1,0,171102,2020-03-21 01:00:00,"11005","22.03.2020 00:00"
"7704",171103,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A05-A14","M",1,0,171103,2020-03-11 01:00:00,"11006","22.03.2020 00:00"
"7705",171104,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A05-A14","M",1,0,171104,2020-03-13 01:00:00,"11006","22.03.2020 00:00"
"7706",171105,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A05-A14","M",1,0,171105,2020-03-21 01:00:00,"11006","22.03.2020 00:00"
"7707",171106,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A05-A14","W",1,0,171106,2020-03-18 01:00:00,"11006","22.03.2020 00:00"
"7708",171107,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","M",1,0,171107,2020-03-10 01:00:00,"11006","22.03.2020 00:00"
"7709",171108,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","M",1,0,171108,2020-03-11 01:00:00,"11006","22.03.2020 00:00"
"7710",171109,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","M",1,0,171109,2020-03-12 01:00:00,"11006","22.03.2020 00:00"
"7711",171110,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","M",2,0,171110,2020-03-14 01:00:00,"11006","22.03.2020 00:00"
"7712",171111,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","M",2,0,171111,2020-03-19 01:00:00,"11006","22.03.2020 00:00"
"7713",171112,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","M",2,0,171112,2020-03-20 01:00:00,"11006","22.03.2020 00:00"
"7714",171113,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","M",4,0,171113,2020-03-21 01:00:00,"11006","22.03.2020 00:00"
"7715",171114,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","W",1,0,171114,2020-03-09 01:00:00,"11006","22.03.2020 00:00"
"7716",171115,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","W",1,0,171115,2020-03-10 01:00:00,"11006","22.03.2020 00:00"
"7717",171116,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","W",1,0,171116,2020-03-11 01:00:00,"11006","22.03.2020 00:00"
"7718",171117,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","W",1,0,171117,2020-03-12 01:00:00,"11006","22.03.2020 00:00"
"7719",171118,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","W",1,0,171118,2020-03-14 01:00:00,"11006","22.03.2020 00:00"
"7720",171119,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","W",3,0,171119,2020-03-17 01:00:00,"11006","22.03.2020 00:00"
"7721",171120,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","W",1,0,171120,2020-03-19 01:00:00,"11006","22.03.2020 00:00"
"7722",171121,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A15-A34","W",1,0,171121,2020-03-21 01:00:00,"11006","22.03.2020 00:00"
"7723",171122,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",1,0,171122,2020-03-09 01:00:00,"11006","22.03.2020 00:00"
"7724",171123,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",2,0,171123,2020-03-12 01:00:00,"11006","22.03.2020 00:00"
"7725",171124,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",3,0,171124,2020-03-13 01:00:00,"11006","22.03.2020 00:00"
"7726",171125,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",2,0,171125,2020-03-14 01:00:00,"11006","22.03.2020 00:00"
"7727",171126,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",3,0,171126,2020-03-16 01:00:00,"11006","22.03.2020 00:00"
"7728",171127,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",1,0,171127,2020-03-17 01:00:00,"11006","22.03.2020 00:00"
"7729",171128,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",2,0,171128,2020-03-18 01:00:00,"11006","22.03.2020 00:00"
"7730",171129,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",4,0,171129,2020-03-19 01:00:00,"11006","22.03.2020 00:00"
"7731",171130,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",6,0,171130,2020-03-20 01:00:00,"11006","22.03.2020 00:00"
"7732",171131,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","M",7,0,171131,2020-03-21 01:00:00,"11006","22.03.2020 00:00"
"7733",171132,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","W",2,0,171132,2020-03-10 01:00:00,"11006","22.03.2020 00:00"
"7734",171133,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","W",3,0,171133,2020-03-11 01:00:00,"11006","22.03.2020 00:00"
"7735",171134,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","W",2,0,171134,2020-03-15 01:00:00,"11006","22.03.2020 00:00"
"7736",171135,11,"Berlin","SK Berlin Steglitz-Zehlendorf","A35-A59","W",1,0,171135,2020-03-16 01:00:00,"11006","22.03.2020 00:00"
